url_pk,channel_id,title,description,thumbnails,published,play_time,view_count,like_count
ivYg7btGMN4,UCC9pQY_uaBSa0WOpMNJHbEQ,비싼 치킨보다 100배 더 맛있습니다.,"닭간장조림을 만들어보자

[재료]
닭다리살 정육 350g, 통마늘, 대파

[만드는 법]
1. 닭다리살을 맛있게 구워줍니다.
2. 통마늘, 대파를 넣고 한번 더 구워줍니다.
3. 진간장 2스푼, 굴소스 1스푼, 설탕 2스푼을 넣고 볶아주다가 물 1/2컵(약 90ml)을 부어주고 졸여줍니다.
4. 청양고추, 통깨 등 뿌려줍니다.

#닭간장조림

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/ivYg7btGMN4/hqdefault.jpg', 'width': 480, 'height': 360}",2023-04-23T09:14:28Z,1:38,123451,2126
2oaLjFWEACE,UCC9pQY_uaBSa0WOpMNJHbEQ,외국에서 핫한 기름 끓여 만든 라면,"SNS에서 핫한 볶음 라면을 만들어보자

[재료]
매운 라면, 통깨, 다진 마늘, 후추, 계란

[만드는 법]
1. 그릇에 분말스프 ½봉, 건더기 스프, 통깨 1스푼, 다진 마늘 1스푼, 후추 조금 담아줍니다.
2. 식용유 3스푼을 끓여서 (1)에 부어줍니다.
(계란 후라이를 할 정도 살짝 남겨줍니다.)
3. 삶은 면, 대파, 계란 후라이를 올리고 잘 섞어줍니다.

#라면

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/2oaLjFWEACE/hqdefault.jpg', 'width': 480, 'height': 360}",2022-01-11T08:30:03Z,2:12,260607,7072
eZD7uGISXoY,UCC9pQY_uaBSa0WOpMNJHbEQ,비싼 배달비에 빡쳐서 이렇게 먹습니다.,"양념치킨을 만들어보자

[재료]
닭다리살 정육 350g, 감자전분

[만드는 법]
1. 닭다리살 정육에 소금, 후추, 진간장 1스푼, 식초 2스푼, 감자전분 4~5스푼을 넣고 잘 섞어줍니다.
2. 팬에 식용유를 두르고 앞뒤로 잘 구워줍니다.
(양념소스 - 고추장 1스푼, 굴소스 1스푼, 고춧가루 1스푼, 케찹 2스푼, 다진 마늘 1/2스푼, 설탕 4~6스푼, 물 4스푼)
3. 양념소스에 닭을 잘 버무려줍니다.
4. 통깨를 뿌려 마무리해줍니다.

#양념치킨

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/eZD7uGISXoY/hqdefault.jpg', 'width': 480, 'height': 360}",2022-11-15T09:03:06Z,2:33,176746,3298
xrkfszDQQiQ,UCC9pQY_uaBSa0WOpMNJHbEQ,이렇게 꼭 한번 만들어 보세요! 밥 3공기 그냥 사라집니다.,"참치무조림을 만들어 보자

[재료]
무 500g, 참치 1캔(100g), 양파, 대파

[만드는 법]
1. 팬에 무, 양파, 대파, 양념장을 넣고 뚜껑 덮고 중약불로 끓여줍니다.
(양념장 - 된장 1스푼, 굴소스 1스푼, 멸치 액젓 1스푼, 설탕 1스푼, 다진 마늘 1스푼, 고춧가루 2스푼, 후추, 물 1컵(약 180ml))
2. 참치 1캔을 넣고 마저 무가 익을 때까지 끓여줍니다.
(물이 부족하면 추가해줍니다.)
3. 참기름, 쪽파, 통깨 등 뿌려줍니다.

#참치
#무
#조림


채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/xrkfszDQQiQ/hqdefault.jpg', 'width': 480, 'height': 360}",2023-06-10T09:33:01Z,1:51,44256,864
OFUng0656qo,UCC9pQY_uaBSa0WOpMNJHbEQ,장담하건대 이제 이거 보이면 무조건 사오게 될 겁니다.,"꽁치 무조림을 만들어 보자

[재료]
꽁치 통조림(300g), 양파, 무 300g

[만드는 법]
1. 팬에 무, 양파를 깔아주고 물 1컵, 꽁치 통조림 국물을 다 부어줍니다.
2. 진간장 1스푼, 굴소스 2스푼, 설탕 1스푼, 다진 마늘 1스푼, 다진 생강 조금, 고춧가루 2스푼을 넣고 10분간 끓여줍니다.
3. 꽁치를 다 넣고 국물을 졸여줍니다.
4. 대파를 올려 마무리합니다.

#꽁치 

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/OFUng0656qo/hqdefault.jpg', 'width': 480, 'height': 360}",2023-04-04T09:16:07Z,1:42,62931,1107
yi83sq0mHFc,UCC9pQY_uaBSa0WOpMNJHbEQ,국수 폼 진짜 미쳤다,"간장계란국수를 만들어 보자

[재료]
소면, 계란 3알, 양파, 청양고추

[만드는 법]
1. 소면은 미리 삶아둡니다.
2. 팬에 식용유를 두르고 양파를 볶아줍니다.
3. 빈공간에 계란물을 두르고 스크램블 해줍니다.
4. 진간장 1스푼, 굴소스 1스푼, 설탕 1스푼, 다진 마늘 1/2스푼, 물 1/2컵(약 90ML), 청양고추를 넣고 끓여줍니다.
5. 소면 위로 올려주고 대파, 참기름, 통깨 등 뿌려줍니다.

#간장계란국수

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/yi83sq0mHFc/hqdefault.jpg', 'width': 480, 'height': 360}",2023-04-10T08:49:52Z,1:51,91274,1533
-XlFM0YSWZk,UCC9pQY_uaBSa0WOpMNJHbEQ,외국 SNS에서 핫한 우동 레시피,"대패볶음우동을 만들어 보자

[재료]
대패삼겹살 150g, 우동면, 대파, 청경채, 숙주

[만드는 법]
1. 우동면과 청경채는 뜨거운 물에서 한번 데쳐줍니다.
2. 팬에 식용유 2스푼을 두르고 대패삼겹살을 구워줍니다.
3. 다진 대파 2/3컵, 다진 마늘 1스푼, 고춧가루 2스푼을 볶아 고추기름을 만들어 줍니다.
4. 우동면, 청경채, 숙주, 굴소스 2스푼, 설탕 1스푼을 넣고 1~2분간 볶아줍니다.

#볶음우동

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/-XlFM0YSWZk/hqdefault.jpg', 'width': 480, 'height': 360}",2023-06-14T08:00:00Z,1:41,45153,939
sO4g4Ur3yZ0,UCC9pQY_uaBSa0WOpMNJHbEQ,천만원에 거래된다는 '제육볶음 가루' 레시피,"제육볶음 가루로 누구나 쉽게 제육볶음을 만들 수 있습니다.
돼지고기 이외에도 다른 고기를 볶을 때 사용하셔도 좋습니다.
고기와 가루만 있다면 끝!!

#제육볶음 #제육볶음레시피 #가루","{'url': 'https://i.ytimg.com/vi/sO4g4Ur3yZ0/hqdefault.jpg', 'width': 480, 'height': 360}",2021-02-24T08:30:05Z,4:46,907912,13989
m1LRhNESEyw,UCC9pQY_uaBSa0WOpMNJHbEQ,돼지고기 대신 '이것'을 넣었더니 소름..,"고추잡채를 만들어 보자

[재료]
오이고추 150g, 청양고추, 어묵 2~3장, 양파

[만드는 법]
1. 팬에 식용유 2스푼, 고추기름 2스푼을 넣고 채썬 고추, 채썬 양파를 넣고 볶아줍니다.
2. 채썬 어묵, 굴소스 1.5스푼을 넣고 볶아줍니다.
3. 후추를 뿌려 마무리합니다.

#고추잡채


채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/m1LRhNESEyw/hqdefault.jpg', 'width': 480, 'height': 360}",2023-05-12T08:07:19Z,1:55,39464,631
AW6mq5K5X4A,UCC9pQY_uaBSa0WOpMNJHbEQ,냉동실에 만두가 있다면 무조건 보세요,"만두덮밥을 만두러 보자

[재료]
냉동만두, 양파

[만두는 법]
1. 냉동만두는 살짝 해동시켜주고 먹기 좋게 잘라줍니다.
2. 자른 냉동만두, 양파 1/2개를 같이 볶아줍니다.
3. 물 1/2컵(약 90ml), 설탕 1스푼, 돈가스소스 1스푼, 굴소스 1스푼을 넣고 섞어줍니다.
4. 계란 노른자, 후추, 통깨 등 입맛에 맞게 뿌려줍니다.

#만두덮밥

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/AW6mq5K5X4A/hqdefault.jpg', 'width': 480, 'height': 360}",2023-05-08T08:50:56Z,1:35,155937,1985
a1VIyg8xnRA,UCC9pQY_uaBSa0WOpMNJHbEQ,제발 비싼 소고기는 넣지 마세요,"참치 미역국을 만들어 보자

[재료]
마른 미역 10g, 참치 1캔(100g) 

[만드는 법]
1. 미역은 미리 불려줍니다.
2. 냄비에 참치 기름을 다 넣고 불린 미역, 다진 마늘 1/2스푼, 국간장 1스푼을 넣고 다같이 볶아줍니다.
3. 물 3컵(약 560ml), 치킨스톡 1/3스푼을 넣고 끓여줍니다.
4. 참치를 넣고 추가로 간을 맞춰줍니다.

#참치미역국

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/a1VIyg8xnRA/hqdefault.jpg', 'width': 480, 'height': 360}",2022-12-18T08:59:43Z,1:39,81541,1149
qNbiypEbD_A,UCC9pQY_uaBSa0WOpMNJHbEQ,계란볶음밥 폼 진짜 미쳤다,"황금볶음밥과 게살버섯스프를 만들어 보자

[재료]
계란 3알, 크래미, 팽이버섯

[만드는 법]
황금볶음밥
1. 계란 3알, 밥 1공기, 굴소스 1스푼, 소금 한꼬집을 잘 섞어줍니다.
2. 팬에 식용유와 대파 흰부분을 볶아 파기름을 만들어주고 계란물을 부어 수분을 다 날려줍니다.

게살버섯스프
1. 물 2컵(약 360ml), 멸치액젓 1스푼, 치킨스톡 1/4스푼, 크래미, 팽이버섯을 넣고 끓여줍니다.
2. 대파, 전분물을 넣어 농도를 맞춰줍니다.

#황금볶음밥 
#게살스프

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/qNbiypEbD_A/hqdefault.jpg', 'width': 480, 'height': 360}",2023-04-22T09:18:07Z,2:9,84408,1288
tDlw8yMg9NY,UCC9pQY_uaBSa0WOpMNJHbEQ,절대 실패할 수 없는 김치찌개 레시피,"김치찌개를 끓여보자

[재료]
찌개용 돼지고기 300~400g, 자른 김치 5~6스푼

[만드는 법]
1. 냄비에 식용유 2~3스푼 두르고, 찌개용 돼지고기, 자른 김치, 된장 1스푼, 고추장 1스푼, 진간장 2스푼을 넣고 볶아줍니다.
2. 다진 마늘 1스푼, 양파, 대파를 넣고 더 볶아줍니다.
3. 물 3컵(약 560ml)을 부어주고 푹 끓여줍니다.
4. 두부 등 넣고 싶은 재료를 넣어줍니다.
5. 소금을 살짝 넣어 간을 맞춰줍니다.

#김치찌개

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/tDlw8yMg9NY/hqdefault.jpg', 'width': 480, 'height': 360}",2022-03-21T07:52:02Z,2:49,711408,15618
dQ8QQla5ZK4,UCC9pQY_uaBSa0WOpMNJHbEQ,이거 어릴땐 진짜 많이 먹었는데 ㅇㅈ?,"김치콩나물국을 만들어보자

[재료]
콩나물 170g, 김치, 대파, 멸치액젓, 다진마늘, 고춧가루, 소금

[만드는 법]
1. 물 3컵 (약 540ml), 멸치 액젓 2스푼, 김치, 다진 마늘 1/2스푼, 고춧가루 1스푼을 넣고 끓입니다.
2. 물이 끓으면 콩나물, 대파를 넣어줍니다.
3. 푹 끓여주다가 콩나물 숨이 죽으면 국물 맛을 보고 소금으로 간을 해줍니다.

#김치콩나물국 

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/dQ8QQla5ZK4/hqdefault.jpg', 'width': 480, 'height': 360}",2022-05-26T09:00:14Z,2:19,89770,1346
JZh6dx96Nhg,UCC9pQY_uaBSa0WOpMNJHbEQ,이건 한국인이라면 무조건 좋아할 만한 맛입니다,"참치김치덮밥을 만들어 보자

[재료]
자른 김치 1컵, 참치캔(100g), 양파

[만드는 법]
1. 팬에 식용유를 넉넉히 둘러준 뒤 양파, 자른 김치, 고추장 1/2스푼, 설탕 1/2스푼을 볶아줍니다.
2. 참치 1캔, 물 1/2컵(약 90ml), 고춧가루 1/2스푼을 넣고 자박하게 끓여줍니다.
3. 참기름을 둘러줍니다.
4. 밥에 만든 참치김치, 계란후라이, 통깨 등 올려줍니다.

#참치김치덮밥


채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/JZh6dx96Nhg/hqdefault.jpg', 'width': 480, 'height': 360}",2023-05-13T08:25:45Z,1:46,117773,2684
mRDkyUgcuII,UCC9pQY_uaBSa0WOpMNJHbEQ,요리 똥손도 100% 성공 가능,콜라 간장 찜닭을 만들어보자 #Shorts,"{'url': 'https://i.ytimg.com/vi/mRDkyUgcuII/hqdefault.jpg', 'width': 480, 'height': 360}",2023-02-01T08:35:06Z,54,78151,1381
WLx4YXmXOeI,UCC9pQY_uaBSa0WOpMNJHbEQ,두부를 가장 맛있게 먹는 방법,"간장두부조림을 만들어 보자

[재료]
두부 1모(300g), 다진 돼지고기 100~150g, 부추

[만드는 법]
1. 팬에 식용유르를 두르고 두부를 앞뒤로 구워줍니다.
2. 팬 빈공간에 다진 돼지고기를 넣고 볶아줍니다.
3. 굴소스 1스푼, 돈가스 소스 1스푼, 설탕 1스푼, 치킨 스톡 1/4스푼, 물 1/2컵 (약 90ml)를 넣고 졸여줍니다.
4. 부추 혹은 대파, 후추를 넣고 섞어줍니다.

#간장두부조림


채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/WLx4YXmXOeI/hqdefault.jpg', 'width': 480, 'height': 360}",2023-06-18T09:06:42Z,1:39,143351,846
L-f0tQ3d9zE,UCC9pQY_uaBSa0WOpMNJHbEQ,저렴한 한끼를 원하시는 분은 꼭 보세요,"버섯덮밥을 만들어 보자

[재료]
새송이버섯, 양파

[만드는 법]
1. 팬에 양파, 새송이버섯을 볶아줍니다.
2. 물 1/2컵(약 90ml), 진간장 1스푼, 굴소스 1스푼, 설탕 1스푼, 식초 1스푼, 치킨스톡 1/4스푼을 넣고 끓여줍니다.
3. 밥 위로 다 올려주고 계란 노른자, 대파(쪽파), 통깨, 후추 등 뿌려줍니다.

#버섯 

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/L-f0tQ3d9zE/hqdefault.jpg', 'width': 480, 'height': 360}",2023-04-19T08:11:20Z,1:43,83706,1226
CfhGNPdMnDQ,UCC9pQY_uaBSa0WOpMNJHbEQ,저렴하게 이걸로 밥 2공기 먹음 ㄹㅇ,"버섯볶음을 만들어 보자

[재료]
새송이버섯 400g, 양파, 대파

[만드는 법]
1. 팬에 식용유를 두르고 대파, 양파를 센불에서 볶아줍니다.
2. 새송이 버섯, 양념장을 넣고 약불에서 뚜껑 덮고 2~3분간 익혀줍니다.
(양념장 - 고추장 1/2스푼, 굴소스 1스푼, 설탕 1스푼, 고춧가루 1스푼, 다진 마늘 1스푼, 후추)
3. 센불에서 마저 볶아준 뒤 참기름, 통깨를 뿌려 마무리합니다.

#새송이버섯


채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/CfhGNPdMnDQ/hqdefault.jpg', 'width': 480, 'height': 360}",2023-02-18T10:08:57Z,2:13,311187,4988
N2iuV_25KsQ,UCC9pQY_uaBSa0WOpMNJHbEQ,제발 대패삼겹살 그냥 굽지 말고 이렇게 드셔보세요. 밥 한공기 뚝딱,"대패쌈장덮밥을 만들어 보자

[재료]
대패삼겹살 200g, 양파, 깻잎, 청양고추

[만드는 법]
1. 대패삼겹살, 양파를 구워줍니다.
2. 쌈장 1스푼, 돈가스 소스 1스푼, 설탕 1/2스푼, 다진 마늘 1/2스푼을 넣고 볶아줍니다.
3. 물 1/4컵 (약 45ml) 넣고 끓여줍니다.
4. 밥 위로 올려주고 깻잎, 청양고추, 계란 노른자, 통깨 등 올려줍니다.

#대패쌈장덮밥


채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/N2iuV_25KsQ/hqdefault.jpg', 'width': 480, 'height': 360}",2023-06-03T09:21:54Z,1:31,85324,1360
MWm_YQhBkKM,UCC9pQY_uaBSa0WOpMNJHbEQ,자취할 때 부족한 단백질 이렇게 한번 채워보세요,두부덮밥을 만들어보자 #Shorts,"{'url': 'https://i.ytimg.com/vi/MWm_YQhBkKM/hqdefault.jpg', 'width': 480, 'height': 360}",2022-12-06T08:00:14Z,59,309744,6807
Mtk7YLBSeWs,UCC9pQY_uaBSa0WOpMNJHbEQ,SNS에서 핫한 라면 먹는 방법,"본 영상은 유료광고를 포함하고 있습니다.

1. 들기름막국수

[재료]
농심 메밀소바, 들기름

[만드는 법]
-잘 삶겨진 면에 액상스프 2/3~1봉, 들기름 2~3스푼, 무블럭, 김가루, 통깨를 뿌려줍니다.

2. 부추막국수

[재료]
농심 메밀소바, 부추

[만드는 법]
-액상스프 1봉, 물 1/3컵(약 60ml), 설탕 1/2스푼, 식초 1스푼, 얼음을 잘 섞어 육수를 만들어 줍니다.
- 면, 부추, 참기름, 김치, 삶은 계란 등 입맛에 맞게 올려줍니다.

#메밀소바
#들기름막국수
#농심

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/Mtk7YLBSeWs/hqdefault.jpg', 'width': 480, 'height': 360}",2023-05-31T08:00:06Z,1:59,75920,1248
G8DzdpIIlPc,UCC9pQY_uaBSa0WOpMNJHbEQ,너구리 폼 진짜 미쳤다,"냉너구리를 만들어 보자

[재료]
너구리 라면, 양파, 청양고추

[만드는 법]
1. 라면과 다시마, 건더기 스프는 6분 이상 푹 삶아준 뒤 차가운 물로 행궈줍니다.
2. 물 1컵(약 180ml), 분말스프, 설탕 2스푼, 식초 4스푼, 양파, 청양고추를 넣어 냉육수를 만들어 줍니다.
3. 미리 삶아둔 면, 자른 김치, 삶은 계란, 얼음 등 입맛에 맞게 올려줍니다.

#냉너구리
#라면 

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/G8DzdpIIlPc/hqdefault.jpg', 'width': 480, 'height': 360}",2023-05-20T08:00:06Z,1:33,71135,1039
hsfb9kXE5Oc,UCC9pQY_uaBSa0WOpMNJHbEQ,'이것' 하나 추가했더니 10배 맛있어졌습니다.,"애호박제육볶음을 만들어보자

[재료]
불고기용 돼지고기 200g, 애호박

[만드는 법]
1. 팬에 식용유를 두르고 돼지고기, 애호박을 볶아줍니다.
2. 고추장 1스푼, 굴소스 1스푼, 설탕 1스푼, 고춧가루 1스푼, 다진 마늘 1스푼을 넣고 볶아줍니다.
3. 입맛에 맞게 계란 후라이, 참기름, 통깨, 대파 등 뿌려줍니다.

#제육볶음 

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/hsfb9kXE5Oc/hqdefault.jpg', 'width': 480, 'height': 360}",2023-04-20T08:03:48Z,1:49,71801,1237
T9n9kL58VBk,UCC9pQY_uaBSa0WOpMNJHbEQ,이건 남자들의 소울 푸드로 가능합니다.,"목살김치카레를 만들어보자

[재료]
목살 200~300g, 김치, 양파 1/2개

[만드는 법]
1. 팬에 식용유를 두르고 양파, 목살, 김치 2~3스푼을 넣고 수분이 없어질때 까지 볶아줍니다.
2. 다진 마늘 1/2스푼, 설탕 1스푼을 넣고 한번 더 볶아줍니다.
3. 물 1.5컵(약 240ml), 카레가루 3스푼을 넣고 졸여줍니다.

#목살김치카레

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/T9n9kL58VBk/hqdefault.jpg', 'width': 480, 'height': 360}",2023-05-17T09:46:59Z,1:34,115017,2494
pz0xdIQHN2c,UCC9pQY_uaBSa0WOpMNJHbEQ,여러분들이 생각하는 것보다 훨씬 더 맛있습니다.,"볶음간짬뽕을 만들어 보자

[재료]
간짬뽕 1봉, 양파, 양배추, 통조림햄

[만드는 법]
1. 팬에 식용유를 두르고 통조림햄 1/2, 양파, 양배추를 넣고 오랫동안 볶아줍니다.
2. 진간장 1스푼, 고춧가루 1스푼을 넣고 볶아줍니다.
3. 물 2컵(약 360ml), 건더기스프, 액상스프, 면을 넣고 끓여줍니다.
4. 부추, 후추 등 입맛에 맞게 뿌려줍니다.

#볶음짬뽕


채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/pz0xdIQHN2c/hqdefault.jpg', 'width': 480, 'height': 360}",2023-05-29T09:08:47Z,1:52,80296,1208
cH4SnijL2NQ,UCC9pQY_uaBSa0WOpMNJHbEQ,제발 쉽고 간단하게 만드세요,"양배추삼겹덮밥을 만들어 보자

[재료]
대패삼겹살 150g, 양배추 1/4통

[만드는 법]
1. 팬에 식용유 1스푼, 고추기름 2스푼을 둘러주고 대패삼겹살을 구워줍니다.
2. 채썬 양배추를 볶아줍니다.
3. 진간장 1스푼, 굴소스 1스푼을 넣고 볶아줍니다.
4. 밥, 후추, 파슬리 등 입맛에 맞게 뿌려줍니다.

#양배추
#삼겹살
#덮밥

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/cH4SnijL2NQ/hqdefault.jpg', 'width': 480, 'height': 360}",2023-05-25T08:47:11Z,1:38,65527,1156
NmJWahJD2wg,UCC9pQY_uaBSa0WOpMNJHbEQ,간단하게 5분만에 가능,게살계란덮밥을 만들어 보자 #Shorts,"{'url': 'https://i.ytimg.com/vi/NmJWahJD2wg/hqdefault.jpg', 'width': 480, 'height': 360}",2023-02-10T03:37:52Z,56,109913,2757
EKGzkW6tsl4,UCC9pQY_uaBSa0WOpMNJHbEQ,드라마 카지노에서 나온 그 메뉴를 한국식으로 간단하게 만들어보자,,"{'url': 'https://i.ytimg.com/vi/EKGzkW6tsl4/hqdefault.jpg', 'width': 480, 'height': 360}",2023-05-21T10:45:57Z,1:,170146,3440
0W2yuDsLKoc,UCC9pQY_uaBSa0WOpMNJHbEQ,만약 이게 어렵다면 제 머리털을 다 뽑으셔도 좋습니다.,"아게다시도후를 간단하게 만들어 보자

[재료]
두부 150g, 메밀소바 라면

[만드는 법]
1. 두부는 전분가루를 묻혀준 뒤 기름에 튀겨줍니다.
2. 메밀 소바 액상 스프에 물 1/4컵(약 45ml), 무블럭 1/2을 섞어 소스를 만들어  줍니다
3. 튀긴 두부 위로 소스, 가스오부시, 쪽파 등 올려줍니다.

#아게다시도후

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/0W2yuDsLKoc/hqdefault.jpg', 'width': 480, 'height': 360}",2023-06-09T08:00:00Z,1:44,68490,711
